increment,branch,stress_component,order,directions,direction_pattern,step_factor,step,fd_value,fd_value_normalized,invariant_across_stencil,oti_derivative,reference_classification
1,elastic,3,2,1|2,mixed,0.25,1e-05,1.4156103134155273e-06,5.89837630589803e-15,False,0.0,expected_zero_independently_supported
1,elastic,3,2,1|2,mixed,0.125,5e-06,1.4096498489379883e-05,5.873541037241618e-14,False,0.0,expected_zero_independently_supported
1,elastic,3,2,1|2,mixed,0.0625,2.5e-06,-1.52587890625e-05,-6.357828776041667e-14,False,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,16.0,0.00064,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,8.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,4.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,2.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,1.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.5,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.25,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.125,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
1,elastic,4,2,1|2,mixed,0.0625,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,1,2,1|1,repeated,16.0,0.00064,-11990004.826194406,-0.049958353442476684,False,-12855424.458926119,resolved
2,plastic,1,2,1|1,repeated,8.0,0.00032,-9949642.758170811,-0.04145684482571171,False,-12855424.458926119,resolved
2,plastic,1,2,1|1,repeated,4.0,0.00016,-12532071.090676216,-0.05221696287781756,False,-12855424.458926119,resolved
2,plastic,1,2,1|1,repeated,2.0,8e-05,-12855416.43605008,-0.05356423515020867,False,-12855424.458926119,resolved
2,plastic,1,2,1|1,repeated,1.0,4e-05,-12855416.442020178,-0.05356423517508407,False,-12855424.458926119,resolved
2,plastic,1,2,1|1,repeated,0.5,2e-05,-12855416.442137957,-0.05356423517557482,False,-12855424.458926119,resolved
2,plastic,1,2,1|1,repeated,0.25,1e-05,-12855416.442388535,-0.053564235176618895,False,-12855424.458926119,resolved
2,plastic,1,2,1|1,repeated,0.125,5e-06,-12855416.446678162,-0.05356423519449234,False,-12855424.458926119,resolved
2,plastic,1,2,1|1,repeated,0.0625,2.5e-06,-12855416.433624268,-0.05356423514010111,False,-12855424.458926119,resolved
2,plastic,2,2,1|1,repeated,16.0,0.00064,-17753426.6565256,-0.07397261106885668,False,-12612394.601919468,resolved
2,plastic,2,2,1|1,repeated,8.0,0.00032,-14684596.444361988,-0.06118581851817495,False,-12612394.601919468,resolved
2,plastic,2,2,1|1,repeated,4.0,0.00016,-12927804.484732922,-0.05386585201972051,False,-12612394.601919468,resolved
2,plastic,2,2,1|1,repeated,2.0,8e-05,-12612386.62148179,-0.05255161092284079,False,-12612394.601919468,resolved
2,plastic,2,2,1|1,repeated,1.0,4e-05,-12612386.585172221,-0.05255161077155092,False,-12612394.601919468,resolved
2,plastic,2,2,1|1,repeated,0.5,2e-05,-12612386.585050449,-0.05255161077104353,False,-12612394.601919468,resolved
2,plastic,2,2,1|1,repeated,0.25,1e-05,-12612386.586024642,-0.05255161077510267,False,-12612394.601919468,resolved
2,plastic,2,2,1|1,repeated,0.125,5e-06,-12612386.584575832,-0.05255161076906597,False,-12612394.601919468,resolved
2,plastic,2,2,1|1,repeated,0.0625,2.5e-06,-12612386.597465873,-0.052551610822774465,False,-12612394.601919468,resolved
2,plastic,3,2,1|1,repeated,16.0,0.00064,29743459.571280282,0.12393108154700117,False,25467819.060845606,resolved
2,plastic,3,2,1|1,repeated,8.0,0.00032,24634262.466164738,0.1026427602756864,False,25467819.060845606,resolved
2,plastic,3,2,1|1,repeated,4.0,0.00016,25459899.618730914,0.10608291507804547,False,25467819.060845606,resolved
2,plastic,3,2,1|1,repeated,2.0,8e-05,25467827.108330317,0.10611594628470965,False,25467819.060845606,resolved
2,plastic,3,2,1|1,repeated,1.0,4e-05,25467827.07784334,0.10611594615768058,False,25467819.060845606,resolved
2,plastic,3,2,1|1,repeated,0.5,2e-05,25467827.077530205,0.10611594615637585,False,25467819.060845606,resolved
2,plastic,3,2,1|1,repeated,0.25,1e-05,25467827.076986313,0.10611594615410963,False,25467819.060845606,resolved
2,plastic,3,2,1|1,repeated,0.125,5e-06,25467827.075386047,0.10611594614744187,False,25467819.060845606,resolved
2,plastic,3,2,1|1,repeated,0.0625,2.5e-06,25467827.073612213,0.10611594614005089,False,25467819.060845606,resolved
2,plastic,4,2,1|1,repeated,16.0,0.00064,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,8.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,4.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,2.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,1.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,0.5,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,0.25,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,0.125,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|1,repeated,0.0625,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,1,3,1|1|1,repeated,16.0,0.00064,177920441212.68448,0.7413351717195187,False,23117322791.128086,resolved
2,plastic,1,3,1|1|1,repeated,8.0,0.00032,5279716836.050476,0.02199882015021032,False,23117322791.128086,resolved
2,plastic,1,3,1|1|1,repeated,4.0,0.00016,56127082509.390015,0.23386284378912509,False,23117322791.128086,resolved
2,plastic,1,3,1|1|1,repeated,2.0,8e-05,23117340203.453125,0.09632225084772135,False,23117322791.128086,resolved
2,plastic,1,3,1|1|1,repeated,1.0,4e-05,23117312423.609375,0.09632213509837241,False,23117322791.128086,resolved
2,plastic,1,3,1|1|1,repeated,0.5,2e-05,23117311951.625,0.09632213313177083,False,23117322791.128086,resolved
2,plastic,1,3,1|1|1,repeated,0.25,1e-05,23117312255.0,0.09632213439583334,False,23117322791.128086,resolved
2,plastic,1,3,1|1|1,repeated,0.125,5e-06,23117312280.0,0.0963221345,False,23117322791.128086,resolved
2,plastic,1,3,1|1|1,repeated,0.0625,2.5e-06,23117295744.0,0.09632206559999999,False,23117322791.128086,resolved
2,plastic,2,3,1|1|1,repeated,16.0,0.00064,-158885098420.65564,-0.6620212434193985,False,11231850962.47589,resolved
2,plastic,2,3,1|1|1,repeated,8.0,0.00032,51776175276.6297,0.21573406365262376,False,11231850962.47589,resolved
2,plastic,2,3,1|1|1,repeated,4.0,0.00016,-20969870025.125,-0.08737445843802084,False,11231850962.47589,resolved
2,plastic,2,3,1|1|1,repeated,2.0,8e-05,11231785969.859375,0.046799108207747395,False,11231850962.47589,resolved
2,plastic,2,3,1|1|1,repeated,1.0,4e-05,11231839326.658203,0.046799330527742516,False,11231850962.47589,resolved
2,plastic,2,3,1|1|1,repeated,0.5,2e-05,11231840134.460938,0.046799333893587244,False,11231850962.47589,resolved
2,plastic,2,3,1|1|1,repeated,0.25,1e-05,11231840008.15625,0.04679933336731771,False,11231850962.47589,resolved
2,plastic,2,3,1|1|1,repeated,0.125,5e-06,11231840069.875,0.04679933362447917,False,11231850962.47589,resolved
2,plastic,2,3,1|1|1,repeated,0.0625,2.5e-06,11231851267.0,0.04679938027916667,False,11231850962.47589,resolved
2,plastic,3,3,1|1|1,repeated,16.0,0.00064,-19035360768.2788,-0.07931400320116168,False,-34349173753.604004,resolved
2,plastic,3,3,1|1|1,repeated,8.0,0.00032,-57055945994.09515,-0.23773310830872982,False,-34349173753.604004,resolved
2,plastic,3,3,1|1|1,repeated,4.0,0.00016,-35157245685.347,-0.14648852368894583,False,-34349173753.604004,resolved
2,plastic,3,3,1|1|1,repeated,2.0,8e-05,-34349158611.269043,-0.14312149421362103,False,-34349173753.604004,resolved
2,plastic,3,3,1|1|1,repeated,1.0,4e-05,-34349184186.320312,-0.14312160077633465,False,-34349173753.604004,resolved
2,plastic,3,3,1|1|1,repeated,0.5,2e-05,-34349184564.75,-0.14312160235312502,False,-34349173753.604004,resolved
2,plastic,3,3,1|1|1,repeated,0.25,1e-05,-34349184608.5,-0.14312160253541667,False,-34349173753.604004,resolved
2,plastic,3,3,1|1|1,repeated,0.125,5e-06,-34349184296.0,-0.14312160123333334,False,-34349173753.604004,resolved
2,plastic,3,3,1|1|1,repeated,0.0625,2.5e-06,-34349184320.0,-0.14312160133333332,False,-34349173753.604004,resolved
2,plastic,4,3,1|1|1,repeated,16.0,0.00064,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,8.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,4.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,2.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,1.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,0.5,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,0.25,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,0.125,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|1,repeated,0.0625,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,1,4,1|1|1|1,repeated,16.0,0.00064,-472181487637333.94,-1.9674228651555585,False,-50061462661347.69,resolved
2,plastic,1,4,1|1|1|1,repeated,8.0,0.00032,-353586683736093.75,-1.4732778489003908,False,-50061462661347.69,resolved
2,plastic,1,4,1|1|1|1,repeated,4.0,0.00016,-256362552897590.0,-1.0681773037399585,False,-50061462661347.69,resolved
2,plastic,1,4,1|1|1|1,repeated,2.0,8e-05,-50061460556128.0,-0.2085894189838667,False,-50061462661347.69,resolved
2,plastic,1,4,1|1|1|1,repeated,1.0,4e-05,-50061444743168.0,-0.20858935309653337,False,-50061462661347.69,resolved
2,plastic,1,4,1|1|1|1,repeated,0.5,2e-05,-50061442162688.0,-0.20858934234453338,False,-50061462661347.69,resolved
2,plastic,1,4,1|1|1|1,repeated,0.25,1e-05,-50061455261696.0,-0.20858939692373338,False,-50061462661347.69,resolved
2,plastic,1,4,1|1|1|1,repeated,0.125,5e-06,-50061035700224.0,-0.20858764875093339,False,-50061462661347.69,resolved
2,plastic,1,4,1|1|1|1,repeated,0.0625,2.5e-06,-50080224641024.0,-0.20866760267093337,False,-50061462661347.69,resolved
2,plastic,2,4,1|1|1|1,repeated,16.0,0.00064,532214438115195.75,2.217560158813316,False,-7191566202831.656,resolved
2,plastic,2,4,1|1|1|1,repeated,8.0,0.00032,173637944047404.44,0.7234914335308519,False,-7191566202831.656,resolved
2,plastic,2,4,1|1|1|1,repeated,4.0,0.00016,194051922427706.06,0.8085496767821088,False,-7191566202831.656,resolved
2,plastic,2,4,1|1|1|1,repeated,2.0,8e-05,-7191450816063.0,-0.029964378400262507,False,-7191566202831.656,resolved
2,plastic,2,4,1|1|1|1,repeated,1.0,4e-05,-7191546536752.0,-0.029964777236466674,False,-7191566202831.656,resolved
2,plastic,2,4,1|1|1|1,repeated,0.5,2e-05,-7191547840256.0,-0.02996478266773334,False,-7191566202831.656,resolved
2,plastic,2,4,1|1|1|1,repeated,0.25,1e-05,-7191497822208.0,-0.029964574259200006,False,-7191566202831.656,resolved
2,plastic,2,4,1|1|1|1,repeated,0.125,5e-06,-7191804248064.0,-0.029965851033600006,False,-7191566202831.656,resolved
2,plastic,2,4,1|1|1|1,repeated,0.0625,2.5e-06,-7181025148928.0,-0.029920938120533338,False,-7191566202831.656,resolved
2,plastic,3,4,1|1|1|1,repeated,16.0,0.00064,-60033007170681.13,-0.2501375298778381,False,57253028864179.38,resolved
2,plastic,3,4,1|1|1|1,repeated,8.0,0.00032,179948909625502.94,0.7497871234395957,False,57253028864179.38,resolved
2,plastic,3,4,1|1|1|1,repeated,4.0,0.00016,62310689315141.06,0.25962787214642113,False,57253028864179.38,resolved
2,plastic,3,4,1|1|1|1,repeated,2.0,8e-05,57252965438448.0,0.23855402266020004,False,57253028864179.38,resolved
2,plastic,3,4,1|1|1|1,repeated,1.0,4e-05,57253045807232.0,0.23855435753013338,False,57253028864179.38,resolved
2,plastic,3,4,1|1|1|1,repeated,0.5,2e-05,57253048920064.0,0.2385543705002667,False,57253028864179.38,resolved
2,plastic,3,4,1|1|1|1,repeated,0.25,1e-05,57253074042880.0,0.2385544751786667,False,57253028864179.38,resolved
2,plastic,3,4,1|1|1|1,repeated,0.125,5e-06,57253053857792.0,0.23855439107413337,False,57253028864179.38,resolved
2,plastic,3,4,1|1|1|1,repeated,0.0625,2.5e-06,57256326463488.0,0.23856802693120002,False,57253028864179.38,resolved
2,plastic,4,4,1|1|1|1,repeated,16.0,0.00064,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|1|1,repeated,8.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|1|1,repeated,4.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|1|1,repeated,2.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|1|1,repeated,1.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|1|1,repeated,0.5,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|1|1,repeated,0.25,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|1|1,repeated,0.125,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|1|1,repeated,0.0625,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,1,3,1|1|2,mixed,16.0,0.00064,-163366309904.26184,-0.6806929579344243,False,11231850962.475927,resolved
2,plastic,1,3,1|1|2,mixed,8.0,0.00032,234914229452.26105,0.978809289384421,False,11231850962.475927,resolved
2,plastic,1,3,1|1|2,mixed,4.0,0.00016,32059560906.998314,0.13358150377915964,False,11231850962.475927,resolved
2,plastic,1,3,1|1|2,mixed,2.0,8e-05,11222330574.727295,0.0467597107280304,False,11231850962.475927,resolved
2,plastic,1,3,1|1|2,mixed,1.0,4e-05,11231850728.045162,0.046799378033521515,False,11231850962.475927,resolved
2,plastic,1,3,1|1|2,mixed,0.5,2e-05,11231850740.22403,0.0467993780842668,False,11231850962.475927,resolved
2,plastic,1,3,1|1|2,mixed,0.25,1e-05,11231850559.986572,0.04679937733327739,False,11231850962.475927,resolved
2,plastic,1,3,1|1|2,mixed,0.125,5e-06,11231849413.117188,0.04679937255465495,False,11231850962.475927,resolved
2,plastic,1,3,1|1|2,mixed,0.0625,2.5e-06,11231868099.0,0.046799450412500006,False,11231850962.475927,resolved
2,plastic,2,3,1|1|2,mixed,16.0,0.00064,110984671298.78941,0.46243613041162257,False,-10495028931.83077,resolved
2,plastic,2,3,1|1|2,mixed,8.0,0.00032,-169067611710.5592,-0.7044483821273301,False,-10495028931.83077,resolved
2,plastic,2,3,1|1|2,mixed,4.0,0.00016,-23287121809.88181,-0.09702967420784088,False,-10495028931.83077,resolved
2,plastic,2,3,1|1|2,mixed,2.0,8e-05,-10487862760.501488,-0.0436994281687562,False,-10495028931.83077,resolved
2,plastic,2,3,1|1|2,mixed,1.0,4e-05,-10495029159.218285,-0.04372928816340952,False,-10495028931.83077,resolved
2,plastic,2,3,1|1|2,mixed,0.5,2e-05,-10495029147.830168,-0.04372928811595903,False,-10495028931.83077,resolved
2,plastic,2,3,1|1|2,mixed,0.25,1e-05,-10495029145.381872,-0.0437292881057578,False,-10495028931.83077,resolved
2,plastic,2,3,1|1|2,mixed,0.125,5e-06,-10495029266.45298,-0.043729288610220754,False,-10495028931.83077,resolved
2,plastic,2,3,1|1|2,mixed,0.0625,2.5e-06,-10495034368.985283,-0.04372930987077202,False,-10495028931.83077,resolved
2,plastic,3,3,1|1|2,mixed,16.0,0.00064,52381688072.69157,0.21825703363621488,False,-736822030.6450882,resolved
2,plastic,3,3,1|1|2,mixed,8.0,0.00032,-65846679924.73957,-0.27436116635308155,False,-736822030.6450882,resolved
2,plastic,3,3,1|1|2,mixed,4.0,0.00016,-8772447381.469063,-0.03655186408945443,False,-736822030.6450882,resolved
2,plastic,3,3,1|1|2,mixed,2.0,8e-05,-734468507.9839302,-0.003060285449933043,False,-736822030.6450882,resolved
2,plastic,3,3,1|1|2,mixed,1.0,4e-05,-736822263.4766865,-0.003070092764486194,False,-736822030.6450882,resolved
2,plastic,3,3,1|1|2,mixed,0.5,2e-05,-736822256.5911331,-0.003070092735796388,False,-736822030.6450882,resolved
2,plastic,3,3,1|1|2,mixed,0.25,1e-05,-736822237.6782227,-0.003070092656992595,False,-736822030.6450882,resolved
2,plastic,3,3,1|1|2,mixed,0.125,5e-06,-736822369.5195312,-0.0030700932063313802,False,-736822030.6450882,resolved
2,plastic,3,3,1|1|2,mixed,0.0625,2.5e-06,-736818695.84375,-0.0030700778993489586,False,-736822030.6450882,resolved
2,plastic,4,3,1|1|2,mixed,16.0,0.00064,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|2,mixed,8.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|2,mixed,4.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|2,mixed,2.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|2,mixed,1.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|2,mixed,0.5,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|2,mixed,0.25,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|2,mixed,0.125,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,3,1|1|2,mixed,0.0625,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,1,4,1|1|2|2,mixed,16.0,0.00064,-590967540462751.4,-2.462364751928131,False,28700238317067.64,resolved
2,plastic,1,4,1|1|2|2,mixed,8.0,0.00032,964347659136716.9,4.018115246402988,False,28700238317067.64,resolved
2,plastic,1,4,1|1|2|2,mixed,4.0,0.00016,-5381690183869.241,-0.022423709099455177,False,28700238317067.64,resolved
2,plastic,1,4,1|1|2|2,mixed,2.0,8e-05,28640728741357.33,0.11933636975565555,False,28700238317067.64,resolved
2,plastic,1,4,1|1|2|2,mixed,1.0,4e-05,28700224981738.156,0.11958427075724234,False,28700238317067.64,resolved
2,plastic,1,4,1|1|2|2,mixed,0.5,2e-05,28700229473777.0,0.11958428947407085,False,28700238317067.64,resolved
2,plastic,1,4,1|1|2|2,mixed,0.25,1e-05,28700189400128.0,0.11958412250053335,False,28700238317067.64,resolved
2,plastic,1,4,1|1|2|2,mixed,0.125,5e-06,28700376363776.0,0.11958490151573335,False,28700238317067.64,resolved
2,plastic,1,4,1|1|2|2,mixed,0.0625,2.5e-06,28707107786752.0,0.11961294911146668,False,28700238317067.64,resolved
2,plastic,2,4,1|1|2|2,mixed,16.0,0.00064,460129672457190.94,1.9172069685716293,False,14489396150763.344,resolved
2,plastic,2,4,1|1|2|2,mixed,8.0,0.00032,-666975437411443.0,-2.7790643225476797,False,14489396150763.344,resolved
2,plastic,2,4,1|1|2|2,mixed,4.0,0.00016,66170093523050.664,0.27570872301271115,False,14489396150763.344,resolved
2,plastic,2,4,1|1|2|2,mixed,2.0,8e-05,14534166716112.676,0.06055902798380283,False,14489396150763.344,resolved
2,plastic,2,4,1|1|2|2,mixed,1.0,4e-05,14489382587539.941,0.060372427448083105,False,14489396150763.344,resolved
2,plastic,2,4,1|1|2|2,mixed,0.5,2e-05,14489381390979.832,0.06037242246241598,False,14489396150763.344,resolved
2,plastic,2,4,1|1|2|2,mixed,0.25,1e-05,14489401985062.562,0.06037250827109402,False,14489396150763.344,resolved
2,plastic,2,4,1|1|2|2,mixed,0.125,5e-06,14489166157511.0,0.060371525656295846,False,14489396150763.344,resolved
2,plastic,2,4,1|1|2|2,mixed,0.0625,2.5e-06,14486122795762.0,0.060358844982341675,False,14489396150763.344,resolved
2,plastic,3,4,1|1|2|2,mixed,16.0,0.00064,130837991563854.16,0.5451582981827258,False,-43189634467830.805,resolved
2,plastic,3,4,1|1|2|2,mixed,8.0,0.00032,-297372502552144.7,-1.2390520939672698,False,-43189634467830.805,resolved
2,plastic,3,4,1|1|2|2,mixed,4.0,0.00016,-60788460743869.36,-0.2532852530994557,False,-43189634467830.805,resolved
2,plastic,3,4,1|1|2|2,mixed,2.0,8e-05,-43174936230887.97,-0.1798955676286999,False,-43189634467830.805,resolved
2,plastic,3,4,1|1|2|2,mixed,1.0,4e-05,-43189647982271.98,-0.17995686659279994,False,-43189634467830.805,resolved
2,plastic,3,4,1|1|2|2,mixed,0.5,2e-05,-43189647177661.75,-0.1799568632402573,False,-43189634467830.805,resolved
2,plastic,3,4,1|1|2|2,mixed,0.25,1e-05,-43189634639568.0,-0.17995681099820002,False,-43189634467830.805,resolved
2,plastic,3,4,1|1|2|2,mixed,0.125,5e-06,-43189772292352.0,-0.1799573845514667,False,-43189634467830.805,resolved
2,plastic,3,4,1|1|2|2,mixed,0.0625,2.5e-06,-43191827625984.0,-0.17996594844160005,False,-43189634467830.805,resolved
2,plastic,4,4,1|1|2|2,mixed,16.0,0.00064,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|2|2,mixed,8.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|2|2,mixed,4.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|2|2,mixed,2.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|2|2,mixed,1.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|2|2,mixed,0.5,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|2|2,mixed,0.25,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|2|2,mixed,0.125,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,4,1|1|2|2,mixed,0.0625,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,1,2,1|2,mixed,16.0,0.00064,21000303.34648258,0.08750126394367741,False,-12612394.60191948,resolved
2,plastic,1,2,1|2,mixed,8.0,0.00032,-54743884.99457353,-0.22809952081072307,False,-12612394.60191948,resolved
2,plastic,1,2,1|2,mixed,4.0,0.00016,-15584179.991077345,-0.0649340832961556,False,-12612394.60191948,resolved
2,plastic,1,2,1|2,mixed,2.0,8e-05,-12610866.854080994,-0.0525452785586708,False,-12612394.60191948,resolved
2,plastic,1,2,1|2,mixed,1.0,4e-05,-12612390.000741305,-0.05255162500308876,False,-12612394.60191948,resolved
2,plastic,1,2,1|2,mixed,0.5,2e-05,-12612390.0009855,-0.05255162500410625,False,-12612394.60191948,resolved
2,plastic,1,2,1|2,mixed,0.25,1e-05,-12612390.001750093,-0.052551625007292053,False,-12612394.60191948,resolved
2,plastic,1,2,1|2,mixed,0.125,5e-06,-12612389.999035299,-0.05255162499598041,False,-12612394.60191948,resolved
2,plastic,1,2,1|2,mixed,0.0625,2.5e-06,-12612389.997781515,-0.05255162499075631,False,-12612394.60191948,resolved
2,plastic,2,2,1|2,mixed,16.0,0.00064,-26156340.15291582,-0.10898475063714926,False,-2003600.590938637,resolved
2,plastic,2,2,1|2,mixed,8.0,0.00032,29435624.947417002,0.12264843728090417,False,-2003600.590938637,resolved
2,plastic,2,2,1|2,mixed,4.0,0.00016,-71202.1613895245,-0.0002966756724563521,False,-2003600.590938637,resolved
2,plastic,2,2,1|2,mixed,2.0,8e-05,-2004742.5144094569,-0.008353093810039403,False,-2003600.590938637,resolved
2,plastic,2,2,1|2,mixed,1.0,4e-05,-2003595.9902668227,-0.008348316626111761,False,-2003600.590938637,resolved
2,plastic,2,2,1|2,mixed,0.5,2e-05,-2003595.9899696202,-0.008348316624873418,False,-2003600.590938637,resolved
2,plastic,2,2,1|2,mixed,0.25,1e-05,-2003595.9896014717,-0.008348316623339465,False,-2003600.590938637,resolved
2,plastic,2,2,1|2,mixed,0.125,5e-06,-2003595.9904898754,-0.008348316627041146,False,-2003600.590938637,resolved
2,plastic,2,2,1|2,mixed,0.0625,2.5e-06,-2003595.988554656,-0.008348316618977733,False,-2003600.590938637,resolved
2,plastic,3,2,1|2,mixed,16.0,0.00064,5156041.675597548,0.021483506981656447,False,14615995.19285806,resolved
2,plastic,3,2,1|2,mixed,8.0,0.00032,25308283.947309926,0.10545118311379136,False,14615995.19285806,resolved
2,plastic,3,2,1|2,mixed,4.0,0.00016,15655396.936815154,0.06523082057006314,False,14615995.19285806,resolved
2,plastic,3,2,1|2,mixed,2.0,8e-05,14615623.170924462,0.060898429878851926,False,14615995.19285806,resolved
2,plastic,3,2,1|2,mixed,1.0,4e-05,14615999.793826303,0.06089999914094292,False,14615995.19285806,resolved
2,plastic,3,2,1|2,mixed,0.5,2e-05,14615999.793757983,0.06089999914065826,False,14615995.19285806,resolved
2,plastic,3,2,1|2,mixed,0.25,1e-05,14615999.79398463,0.060899999141602615,False,14615995.19285806,resolved
2,plastic,3,2,1|2,mixed,0.125,5e-06,14615999.793176427,0.06089999913823511,False,14615995.19285806,resolved
2,plastic,3,2,1|2,mixed,0.0625,2.5e-06,14615999.798644453,0.06089999916101855,False,14615995.19285806,resolved
2,plastic,4,2,1|2,mixed,16.0,0.00064,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|2,mixed,8.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|2,mixed,4.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|2,mixed,2.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|2,mixed,1.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|2,mixed,0.5,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|2,mixed,0.25,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|2,mixed,0.125,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
2,plastic,4,2,1|2,mixed,0.0625,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported
3,plastic,1,2,1|1,repeated,16.0,0.00064,-6858292.480248423,-0.028576218667701762,False,-6850735.565456558,resolved
3,plastic,1,2,1|1,repeated,8.0,0.00032,-6850749.156289369,-0.028544788151205702,False,-6850735.565456558,resolved
3,plastic,1,2,1|1,repeated,4.0,0.00016,-6850732.35473096,-0.028544718144712333,False,-6850735.565456558,resolved
